user_id,item_id,rating
83643,104,5
79383,3457,1
102531,47,7
24040,2079,6
103968,1945,4
91022,2341,2
67233,2892,1
104509,2992,5
14137,51,10
2664,668,1
104300,1100,1
17365,41,9
103856,1988,6
58208,3261,4
32306,2015,1
15098,6,3
34854,3644,8
66623,28,8
40260,1778,9
61976,2623,3
61034,2615,7
67674,2940,10
70568,5202,4
70269,664,8
23047,80,7
65090,5448,7
85960,109,2
89952,2389,10
2612,254,1
5857,97,7
93474,5436,3
16576,1315,9
84075,1358,10
32159,4135,3
100256,1872,6
23456,17,9
77945,4588,3
81349,4654,3
70338,3286,9
31454,3486,6
71081,129,3
47678,2548,7
61065,3590,2
39884,2758,3
85749,7,1
1618,48,7
89068,3303,3
4987,561,6
47372,3575,10
6588,2990,4
101488,145,9
27118,1779,5
18133,21,7
20869,2201,2
95645,849,10
60707,787,7
86494,65,5
46850,2758,7
104368,1689,10
98949,121,7
101764,1084,8
25167,3182,1
13698,1034,1
100530,2703,3
34978,23,4
70039,2823,6
4102,2335,1
43231,701,8
84787,3574,7
90221,1,2
44584,3347,5
17443,1584,10
56320,5400,8
68267,1146,10
27677,3584,1
18360,3534,2
3962,9,3
69836,3932,1
31258,29,3
17033,2144,3
94232,97,7
78681,4960,10
4079,2794,3
86582,315,4
74698,53,3
54545,2558,3
77050,419,8
84024,4405,10
68557,1348,1
91846,2576,7
55698,3891,3
87788,3841,6
47499,1528,9
14166,4374,6
50861,15,3
76751,1451,3
22569,875,2
32700,382,9
72766,3048,3
50203,36,6
88763,2955,7
72766,464,7
16698,2274,8
57738,20,7
81448,5560,1
23946,87,7
77227,4915,1
102026,2706,8
60906,488,7
84673,1158,5
83303,1874,8
52828,215,6
32928,27,8
83281,28,7
88865,682,3
103219,2246,10
23040,100,6
10518,106,9
57349,63,2
31870,17,1
82656,4377,1
37970,107,2
6792,1,7
84455,2600,10
68228,280,8
78090,3534,8
12494,1164,8
103726,3756,4
99916,2175,6
100118,1972,3
29192,4815,9
61036,4337,2
77921,5746,10
80723,3838,9
23534,132,4
18925,4235,1
42274,1315,1
67875,253,8
41521,971,7
13451,3263,3
95847,4,9
8521,142,3
69619,4698,8
43140,2,4
62274,3394,2
17857,833,7
980,144,8
6391,55,6
49000,2306,4
11616,3097,4
63744,588,10
93053,1390,6
29826,3392,4
66933,65,5
94816,299,3
104031,303,4
93042,1619,8
52603,2844,3
4840,3464,1
90350,29,7
5,1972,8
88572,1528,4
63363,5119,7
47979,1546,1
80087,1639,10
102856,1334,9
88590,5356,9
65202,1913,1
63427,2266,1
94479,1277,5
12082,63,9
94976,83,10
27818,17,3
71199,103,3
59578,2921,1
84039,2855,4
85208,4778,4
37235,5665,1
36311,4958,9
83966,24,1
33123,254,2
81051,1302,3
3238,1083,6
72284,3514,2
6242,47,2
1284,4341,5
3701,47,1
10926,2284,5
98307,2418,7
98292,62,8
74635,1759,9
2108,3120,4
83092,1289,6
64324,91,1
104950,2136,9
53705,1,8
10500,3253,3
37209,3710,5
78453,2891,4
171,891,6
17390,2435,6
28272,94,3
81544,29,10
26558,164,8
72796,3364,6
31670,86,3
66248,1269,5
74953,3622,7
37776,2043,6
8720,3327,1
104442,253,2
20147,3233,2
85100,121,7
54046,3327,1
11674,3211,1
2325,5087,10
95536,523,6
83272,497,4
3428,813,5
51356,87,1
22020,24,5
72188,3645,4
2395,49,10
24049,3773,2
82675,51,2
96804,16,9
64471,2291,9
99472,2926,8
15597,1313,10
79728,3409,1
32634,2592,6
60116,5061,2
10559,5498,1
1346,1243,6
90014,47,7
17136,1608,1
28944,3462,10
24004,50,4
92103,2994,6
42125,3476,6
90720,1701,2
93359,27,5
50482,1316,1
37995,18,4
95306,3844,10
81334,2622,5
30001,264,3
92866,2097,3
102087,43,5
49934,48,8
57812,2485,3
23373,48,4
31569,4578,8
70289,1431,4
92416,16,5
72581,2467,5
57647,1931,1
102691,3032,4
19726,3590,4
101791,836,3
88036,34,8
74578,29,4
59918,3008,4
98760,1736,2
3482,912,10
105115,882,8
42726,1981,4
13779,53,7
100019,164,5
61099,22,9
36406,20,1
53521,3698,4
96683,2,8
93620,977,1
82628,1760,5
1009,3859,10
3148,92,8
69879,2384,1
72791,65,2
56185,1387,6
49149,4300,4
31620,233,6
105205,3625,10
43087,3106,4
7453,382,2
88423,2856,9
52410,17,5
77030,3286,5
10708,2278,9
90204,2770,2
3069,3476,7
73553,2741,9
27077,372,2
78188,2972,8
33861,1404,6
61013,4601,10
41212,3411,10
32711,2040,5
23090,2828,9
98800,2931,3
86403,2023,9
17297,87,6
69636,1,3
66472,1818,6
47096,141,2
69758,3698,3
54760,4817,7
7885,1499,4
72051,3772,2
15351,9,1
31847,17,4
8373,1109,4
31616,1443,8
33157,47,3
94837,47,2
67158,37,8
12510,1766,3
27995,5301,6
53421,4400,9
51965,3399,1
44481,1269,5
16729,3787,4
4212,2786,6
55497,5201,10
54890,5464,3
56115,3524,5
15239,97,10
84562,1697,2
2745,47,9
103363,757,6
66996,2953,7
93775,17,5
42133,2419,2
1260,1876,3
65772,2284,7
73945,1799,8
78188,4046,8
45358,5295,7
100236,2801,5
12690,2065,1
28666,2151,3
82919,3669,10
90174,1269,5
37958,2474,9
40796,47,9
56529,2001,1
25507,1804,10
42271,27,10
81875,529,5
47426,4422,7
4920,1296,9
41218,112,7
22728,68,3
104595,223,8
7259,2197,5
43170,2412,4
77085,2400,2
101947,10,9
19292,3644,9
8181,1072,2
4404,1414,10
37788,1714,6
10092,568,10
10972,70,7
82468,3906,5
81611,2645,8
31875,2284,1
78522,5741,6
19208,5113,2
16961,4858,9
54956,2785,8
9488,16,9
77063,1347,10
45719,3755,5
34751,3355,4
66330,1,6
48168,115,2
55553,2200,8
82662,47,7
24700,1766,5
24617,33,5
8136,5253,3
47337,65,4
46154,2,5
11893,3162,6
92986,5599,2
18354,3851,4
32223,1437,1
48334,1092,3
22777,3490,6
100635,281,10
15785,2352,1
25411,3260,1
88949,1176,6
38126,63,3
12097,1689,3
73566,721,10
68939,2682,4
71097,2513,3
61223,1101,8
86617,396,8
68981,51,10
69321,1,1
56767,823,3
29176,85,3
23873,2064,7
97483,308,1
67233,1882,4
18057,31,1
2292,4572,3
15391,47,6
71578,834,6
16612,2686,5
71512,655,6
35789,5254,3
90571,57,3
77851,2350,10
51203,1509,4
150,2992,1
35387,4986,1
67821,18,9
34824,91,3
226,5842,4
96099,2252,5
86122,20,10
31325,130,2
14904,2897,9
48580,7,10
69421,474,1
33673,85,5
23424,2172,9
6407,2253,7
65948,7,1
36507,4689,10
95207,4578,1
70433,171,4
97562,77,6
42428,226,5
33066,2834,9
6446,1804,5
103657,2021,2
73327,14,4
79770,42,3
81919,3124,5
103580,2496,9
28854,53,8
17570,2284,2
29440,2292,6
6924,1355,4
2055,4174,8
29184,732,6
63511,27,5
90651,1991,8
1727,2180,7
26056,3218,9
51112,3716,4
80074,4621,4
2796,1167,10
57863,1730,3
43198,447,10
80319,2957,2
60358,104,6
102079,3330,10
51421,1269,10
20602,2346,6
59428,2741,1
91710,1213,2
72766,714,4
42875,386,2
43378,82,7
74399,565,8
86675,912,7
28188,2132,2
49627,63,1
38317,1441,4
29481,2,3
98404,3079,5
73393,4709,2
101791,337,5
16808,3313,4
60335,1243,7
23991,109,8
26234,2672,9
24235,3447,3
93988,4125,6
72922,29,8
39533,63,1
51681,29,8
90847,492,5
45429,776,9
28296,5560,6
29210,2231,6
74752,2021,4
2186,2030,1
42676,1297,3
82482,1187,8
11537,3546,2
43074,3189,6
99147,3211,7
53647,97,2
85778,3755,3
70244,723,1
72458,1812,5
56604,63,10
47307,27,7
56617,5397,4
4840,2413,6
80650,1794,10
67539,2378,1
62037,3003,1
77456,3355,1
11215,1778,1
5535,911,10
36920,6,1
13666,1144,4
7469,4,1
46952,12,5
15230,3469,3
14078,3975,8
100534,2686,9
22662,3280,7
102976,7,9
31166,421,5
64018,22,6
64893,1717,1
62308,2535,9
25113,2598,6
34350,488,3
60910,20,5
27507,1832,1
20421,35,4
44169,53,1
65000,633,5
4,1243,5
86287,2313,6
95487,97,6
88803,1872,4
79382,9,5
57876,590,10
20155,1,4
56681,5829,3
36638,4775,10
33792,4961,6
19367,1070,4
37630,28,5
26521,3619,3
85450,2793,1
75670,1507,5
5367,2558,7
82518,432,1
70712,236,1
103411,1988,10
38235,1018,2
10746,22,2
94078,2301,6
101890,4338,4
81107,2340,4
55212,4670,1
104314,3367,1
103324,14,3
93529,27,2
74899,2445,7
57830,1117,4
16668,5719,6
33846,2843,2
76454,98,6
64540,2496,5
105268,2344,1
4321,1931,3
38776,37,3
98143,3823,9
89469,3207,3
9440,92,1
65470,1617,7
105445,5071,4
93347,786,8
28663,22,10
80884,2204,6
20234,3245,5
42079,2115,5
58566,1626,1
99909,1863,4
5182,1524,5
6614,26,3
50509,3408,2
38456,1957,3
7819,3041,4
59856,5746,7
88209,1931,10
38301,4590,6
16491,5077,4
64893,5310,7
44568,2389,6
55929,631,5
21022,108,7
59314,91,10
43390,121,4
95464,132,8
3195,1779,4
49159,2189,3
64334,3619,10
63459,3183,9
76841,15,4
26437,3059,7
38090,1327,6
97443,5397,10
26964,2323,9
14369,2,4
99541,1236,4
7695,797,8
78749,15,3
60774,49,10
105368,2470,10
18838,41,3
51856,1313,4
34932,567,10
57458,2774,2
93910,2345,1
24083,1627,1
53092,1047,9
21661,1051,4
73509,27,5
72766,1747,8
1996,2281,6
44851,1717,4
74739,63,4
103567,595,7
2930,5552,2
67661,105,8
104440,2817,3
29097,3332,5
48313,1188,7
76218,23,3
11865,785,9
21401,2304,9
9536,15,1
21355,2601,7
66565,29,9
97428,1,4
3798,3488,7
51359,5408,10
15071,20,7
14904,2742,3
21705,1872,3
7543,3288,8
72474,1917,3
53562,20,1
82096,2195,6
86907,54,5
68686,6,5
2731,4624,1
12701,3352,2
33862,5220,4
28106,4309,9
92562,1,10
97183,0,9
90633,8,8
54461,3299,5
18056,882,3
71339,2761,1
80516,1166,4
33033,63,4
15445,1642,7
72766,1836,3
101279,153,1
9318,450,2
80851,27,8
91926,1467,6
6937,3345,10
406,1243,9
7401,1498,10
12691,157,7
38235,5520,10
49118,1770,1
66409,2356,1
10579,253,1
16069,113,2
68268,31,1
3434,62,4
88919,965,7
100679,1931,4
104506,2860,6
103427,365,8
18149,1636,10
91440,29,9
43244,758,1
38992,4409,7
14127,3801,9
56309,4003,4
2631,4143,5
47481,1563,1
24123,264,7
23871,4509,9
14690,2960,10
32119,100,2
91813,1269,2
86594,17,9
79867,1439,9
71726,1540,1
64782,1524,1
17204,47,3
15526,3090,7
64779,1802,7
53130,4194,6
18858,2682,8
84394,234,2
76868,2524,5
36746,1363,5
46813,5149,5
69937,2040,8
51876,65,5
92642,1361,1
51241,73,4
8996,4942,9
74774,1264,10
29281,3797,5
73496,100,4
15610,1247,7
15140,2153,7
101866,2867,9
54611,1730,3
75459,109,1
77037,937,9
84414,454,6
99797,99,3
84974,17,9
93141,3152,4
53288,497,9
86684,3280,7
68109,4552,3
59344,27,4
95831,1931,6
100647,1495,4
3046,4073,8
52107,129,3
105178,27,9
12002,2991,2
82532,865,10
13688,1539,8
69363,669,10
101260,10,1
105198,2314,5
82348,3044,1
35218,911,6
91179,5317,1
104776,85,7
83858,2542,5
59621,1164,7
78779,91,4
29550,668,5
49647,3118,10
383,7,7
71272,2340,1
11950,51,8
101326,41,7
63899,2817,1
93937,1219,4
67120,723,2
85655,857,4
104556,5074,3
87562,3410,2
10795,3100,8
41638,5,10
19739,11,7
105437,403,10
94791,2819,1
103648,721,3
22465,2416,8
22767,5056,9
4151,802,7
52148,85,3
95029,3215,10
88108,2901,5
15106,1130,6
46121,10,6
52314,3357,1
67291,3949,5
77518,63,1
58239,2308,4
16474,2520,6
17609,7,3
90451,2246,8
58545,47,9
96190,2424,6
93866,5469,3
70280,51,3
101411,3561,3
103763,1981,7
63731,1566,10
42435,1679,1
3839,31,3
49188,92,9
17309,4918,4
65869,211,10
6865,82,5
83061,7,7
86289,2244,5
47080,5543,7
59861,442,7
27746,2311,5
40524,2379,6
47821,3853,1
8170,3624,5
92474,4139,7
86308,7,9
14771,3641,2
16152,1882,8
29844,1484,10
639,2043,4
52776,10,2
52443,2333,10
31621,92,10
27167,4882,2
70370,92,9
83252,795,6
89829,4578,4
5262,764,8
71673,895,4
62604,992,10
50052,2001,4
52473,965,8
15187,1721,9
42506,249,10
6787,1766,2
1451,1581,5
87630,1083,6
79240,32,7
100940,3832,2
31224,2155,4
418,3262,10
86949,2706,6
67575,3117,9
39895,11,5
52844,3104,8
11147,3756,6
27367,4309,8
80192,529,4
42689,2406,5
81757,1771,2
32137,1410,5
20556,3655,9
74899,724,1
17362,45,3
102947,97,1
62455,158,9
2169,47,5
84998,2001,10
48581,41,5
77557,4530,2
55600,2860,1
7432,976,7
25139,2172,6
7076,5341,7
1636,1,7
42458,52,3
2997,3211,6
41936,53,8
40827,26,8
5431,3273,8
58760,5330,10
73064,3716,8
53268,15,7
23565,2308,1
22785,1872,9
87810,1461,10
43700,2291,6
41191,3461,6
53719,3410,1
82490,3825,3
19050,738,8
80479,5003,3
86216,109,9
11132,63,2
23484,3309,6
49526,2045,3
8422,2555,8
36306,2260,1
13747,1,10
10766,2965,1
28946,682,10
19067,7,5
81516,3279,7
69917,679,5
88739,1166,5
64103,3356,6
44509,3110,2
102704,5093,8
37905,1913,3
3494,3106,10
74724,2061,6
100971,1728,2
34153,3106,1
102359,7,3
37467,2957,6
53120,2749,3
12013,47,8
60253,22,8
86927,3535,9
43572,294,8
41535,3244,1
87470,5589,10
57102,4712,1
9353,20,7
92064,1358,1
28179,2050,4
67903,3202,3
87991,3106,7
47495,3941,1
98837,4003,5
88410,888,5
17993,2,1
96760,79,6
54597,2461,10
11217,4673,10
29350,5,4
76097,97,9
87840,2781,5
60882,517,5
35810,5660,7
5141,4235,6
52301,3854,1
46607,3798,2
3494,4647,6
22675,154,9
56125,1166,9
82001,4624,6
28499,3684,2
81237,4105,6
98867,9,5
80632,28,8
80821,5253,9
55433,3549,3
2116,3511,5
82230,999,2
33861,299,6
71889,619,7
53079,17,5
17403,995,6
13189,1865,2
48449,82,2
3494,1702,3
13249,2686,4
37999,139,3
80766,3051,8
78134,63,4
22150,33,9
28376,62,8
101592,27,6
89374,3208,3
54298,3205,7
7347,4527,3
69125,32,6
5675,2211,7
68585,3210,8
93957,404,9
46259,3794,10
58829,100,6
72699,1807,9
53398,5758,7
17437,5030,8
33992,2485,4
88539,7,10
12034,1333,6
41406,5061,7
75370,1584,5
80164,1640,2
58692,3775,3
52051,1327,10
72730,2718,9
17816,52,2
12900,97,2
14252,89,4
68691,2945,9
92873,4959,9
42459,1104,7
46137,1872,10
54576,141,7
102592,4352,7
9311,3256,2
38235,5385,8
88530,7,9
26920,6,3
62541,5058,3
3669,4815,1
55697,19,7
90231,4304,6
74389,2894,2
38706,431,5
2106,2657,3
84775,3331,10
6006,2546,9
63518,2869,8
11429,40,9
18027,643,4
42206,3619,7
79979,14,7
40676,97,9
63717,263,5
47631,0,6
28149,2256,9
82217,3625,1
104111,75,10
12045,3702,10
15058,1470,8
60828,1457,8
42332,74,1
18100,3643,6
95505,2135,3
68251,11,8
103475,3540,8
67722,1655,2
67779,3047,7
78189,4003,1
90287,3534,2
17806,3409,1
55845,67,4
103045,3007,6
36461,1208,10
51056,3752,8
90838,3909,1
71957,445,3
9476,2520,1
32223,2708,6
78188,864,10
44427,5185,1
59702,191,9
18913,515,6
74975,3832,8
91170,5586,9
9555,5408,1
30762,3941,1
67494,3798,5
101114,4494,4
29381,2252,8
62680,2920,6
1827,97,8
69812,660,4
40813,1410,7
39475,4567,6
32542,503,3
90231,2723,5
15664,5242,4
38324,3584,2
7194,3984,7
4373,2162,7
44466,66,7
6912,3007,7
83993,1606,10
84080,2041,8
81130,26,5
9082,124,3
36937,4904,6
66180,47,5
413,3627,6
96285,2473,1
6965,7,10
38448,2863,4
4281,3999,4
102471,38,8
77227,5358,8
46964,0,5
18678,911,7
18852,62,3
42745,4432,4
72315,3600,7
28600,2678,5
64318,1276,8
21753,62,10
43364,2811,7
98221,2994,9
40695,2314,10
80380,26,6
65580,3409,10
142,1117,10
13823,55,7
99760,7,2
28877,4035,7
31948,1820,1
14255,4602,6
32729,295,8
28832,7,10
75680,1725,6
80032,2615,7
969,2867,2
101335,1234,7
53524,394,4
39600,100,10
43768,26,5
67642,287,3
48909,31,5
62270,153,4
7174,3203,2
12923,2991,4
20695,7,8
87995,1403,1
50695,1120,9
89799,2771,7
13246,5481,3
42448,2294,6
15962,3365,4
34867,1730,5
55885,3492,4
15504,2603,7
103451,47,4
21741,1038,6
94633,363,8
86945,124,7
59664,574,6
20272,66,10
70220,2943,6
77392,47,10
5704,1933,10
12393,86,6
62627,23,3
8975,2315,4
6691,908,1
46751,1996,5
55336,1872,7
84125,661,9
5002,684,6
61008,2564,2
82405,33,9
81875,4948,2
35352,29,3
6784,311,10
76593,39,7
37769,2296,9
37043,2020,6
51728,1942,6
5360,1931,9
104950,459,9
55909,7,7
71752,1203,9
19374,3601,4
7263,4685,3
33772,12,7
58948,2725,5
15682,1437,5
20685,4359,4
47902,141,7
80447,1034,7
24418,871,8
19183,39,4
28039,85,9
98882,14,3
68971,4624,4
233,28,5
105335,4337,7
85117,971,1
81790,5469,9
95919,2245,9
95501,44,10
96557,4030,10
12173,3438,9
25132,524,10
71710,2147,9
53336,2092,7
19074,5408,6
53474,4415,6
43701,3967,2
88968,15,6
28669,4662,10
86969,4,3
86226,5121,2
57995,1646,6
49558,299,1
6027,1473,6
3135,3788,10
57624,1581,1
60897,4019,7
89424,29,2
34902,97,9
63023,1141,6
86687,1368,10
82803,853,2
66794,100,10
44394,3544,5
62335,2502,4
25173,1729,4
74750,1499,10
14338,1,9
57045,10,1
39326,1363,4
30260,41,5
73638,4341,1
81840,3127,2
65376,18,3
98226,789,9
63527,3043,5
15551,2333,9
63908,305,3
98328,1816,8
2072,2467,1
72365,3007,7
49727,3184,9
14953,249,6
16697,100,6
33409,27,5
12701,1287,3
3494,347,10
29767,4400,3
72474,1334,5
9294,2889,7
74101,2889,4
86750,129,2
34415,2256,10
7069,3410,3
11617,3773,2
92518,67,7
90149,2839,8
56861,153,1
84898,772,9
86498,419,7
53582,17,5
101009,2900,9
99527,2772,8
44946,547,7
45922,2727,8
16522,1972,6
37475,66,3
86750,2123,9
58950,253,6
61584,3561,6
75832,106,9
38521,5030,3
39645,3461,7
47416,30,8
77035,3788,4
76064,3716,8
91570,561,3
84440,48,4
52824,349,6
24785,87,5
26183,3322,6
78079,4682,8
68233,1972,3
32963,1291,9
39215,3106,1
8446,3517,2
32823,1766,8
53022,4572,6
82254,3849,7
52956,3,7
43802,429,9
60971,2242,7
83421,1948,6
61405,2964,7
52506,465,3
56770,2599,5
90915,6,3
44745,2281,9
37549,7,6
48713,3669,10
44343,2035,1
15437,2109,5
20524,27,5
69747,787,10
49011,16,9
63208,100,6
97269,472,6
71697,1770,9
100041,2114,8
38364,16,7
65216,1901,4
64893,5049,3
25699,4077,9
71853,2351,9
70059,4541,8
88587,7,4
12332,3214,9
93365,1524,3
2934,3584,8
35798,3422,10
79281,2094,9
26119,2575,1
38567,3716,2
2576,1585,10
101376,1190,8
63836,2232,4
41754,939,1
23368,1549,9
56453,2256,2
80545,88,1
55969,97,5
20213,284,3
59639,34,7
14830,294,6
66879,29,2
5065,27,1
870,2136,1
50811,3814,10
30028,8,2
3798,4942,7
100440,2763,3
79128,2203,2
55206,853,6
63488,3383,2
80311,3669,4
12668,39,9
87373,299,4
71720,15,6
79241,1605,2
87029,2105,2
64968,838,3
24262,3554,6
64938,11,6
4657,2324,1
25989,4487,4
85665,2785,6
81407,442,4
14249,432,2
98845,1148,9
15749,5833,8
70916,3638,9
84369,3152,10
57955,16,7
99803,1174,2
64473,3330,6
47141,26,5
857,191,8
2882,256,2
11147,3358,6
85132,1673,2
44261,77,9
28430,529,3
70108,108,1
1940,3380,3
38948,30,8
74868,17,2
26603,3211,6
35371,2986,10
88355,3489,5
88063,100,5
73766,65,8
34474,5408,6
53466,3410,9
72967,1679,2
87540,3804,5
80716,5392,1
27839,3072,10
58697,3788,9
33235,512,7
96250,965,10
63427,2708,9
31948,700,2
24817,2014,1
572,2000,8
25238,3866,7
44532,65,4
87372,2376,2
28238,10,9
26039,929,9
103319,488,5
9107,1426,6
91217,1473,4
102893,2625,9
16059,3113,4
10121,2,9
51624,3355,3
47680,3648,9
46324,3257,4
4518,2996,1
94025,2544,3
17110,67,8
36882,1276,2
36240,1636,7
59769,2234,2
79533,3283,3
103258,17,7
94078,2912,4
24705,2653,10
93389,3144,4
88122,157,4
97670,803,7
5469,3633,9
10172,2702,10
10379,41,10
49426,3732,2
47805,7,1
44408,5607,6
12410,71,3
42588,5752,2
9154,1655,10
62944,3252,9
40310,3804,10
39744,255,1
33,2520,6
96060,523,7
99516,2164,7
103095,87,2
102285,2086,1
8453,121,2
75500,3104,5
34031,91,5
57978,2000,6
50749,92,4
63429,1937,6
36716,3569,10
102612,3859,2
5469,987,6
103745,141,1
78365,845,8
88466,2241,2
49731,1062,4
23705,1901,7
6568,16,1
21781,305,10
97924,1655,8
34257,3679,1
14054,27,6
32442,2275,4
51047,58,2
32415,22,8
7844,2408,6
50348,950,6
40622,3431,4
70789,82,7
35218,5679,9
87228,1728,8
100644,3483,7
36388,2496,9
68277,3235,1
90589,4423,10
31433,1285,9
73152,2311,6
51755,1854,9
53834,5114,10
44053,27,3
31469,4702,6
19006,1072,5
14773,689,10
6018,2319,1
10570,49,7
91110,29,9
10628,3359,4
28406,1972,7
84188,2772,10
42478,27,1
31201,665,2
55476,1,8
81112,1608,6
58532,2770,3
86865,118,5
16235,3215,7
95663,286,1
12597,3584,8
76629,1473,3
100574,2774,3
4229,1327,6
717,2,4
83767,19,4
47215,97,2
29169,4960,3
51174,497,7
7936,5172,4
104997,257,4
101172,3940,2
19642,3716,1
40038,2592,9
85266,22,5
18358,5374,5
71085,2860,4
57332,3669,7
99701,2993,7
99648,5105,6
5718,2066,7
33513,111,1
66550,100,3
65690,157,2
90618,332,2
52050,3355,1
83603,7,3
102379,10,9
51778,2953,2
2911,53,1
49710,229,2
67270,2385,3
75653,41,5
57540,1712,10
11869,2518,1
28034,3066,5
65307,27,6
9479,110,1
34368,3617,4
34368,3232,5
45168,797,9
32011,3593,6
5686,3394,7
82632,20,5
29428,1166,5
77603,105,6
27598,5510,9
51818,1,2
81634,3524,10
1479,45,9
93988,3605,6
4531,4682,10
92274,722,1
23614,1672,5
28734,4045,8
81321,2981,7
63464,1231,3
38214,4846,2
23938,2431,3
12595,82,1
18726,787,4
88596,746,8
33522,100,5
73880,2291,7
60272,2897,2
14796,60,9
75672,23,3
11760,124,3
86037,1541,8
86308,3418,1
45199,1636,2
37222,91,7
41280,5094,10
47365,1786,10
100904,3120,1
47518,5469,9
83886,1,10
77500,144,1
5849,75,10
72642,2278,2
82764,164,6
28087,40,5
83049,3070,5
5447,2823,4
3972,100,8
61226,1973,3
83554,497,2
81293,1816,9
79268,5296,6
49153,2256,5
101498,28,10
10289,1342,7
33151,1698,5
1519,4990,3
22314,5253,8
58572,17,3
90743,2745,8
83230,3260,4
87746,30,6
38235,3187,3
60737,5815,2
84474,2773,4
26470,1142,8
89036,113,8
14317,10,5
56631,43,1
53389,4272,8
18958,2891,5
33705,1967,5
72956,2881,10
51084,1698,2
43305,1236,2
51793,472,10
42799,1585,9
71312,900,8
3789,2261,10
89378,95,6
72727,3355,6
100607,8,2
84259,1931,3
28053,22,2
86630,3184,5
65769,1738,1
104429,1325,3
68613,3599,2
28665,2453,7
79970,4468,9
103220,31,2
78365,1331,9
95719,2613,7
68988,329,10
62000,419,9
13945,3079,9
86300,4185,7
48049,1140,7
9542,977,5
77700,3964,2
17178,97,4
93866,3039,5
97480,1657,7
86288,2686,8
10351,643,1
650,2730,8
14295,12,2
37013,2153,2
12695,62,3
91151,2867,4
96220,2394,7
80621,3469,2
21974,3858,6
77952,26,4
47870,922,6
85105,2347,6
36164,2189,9
21608,3487,5
32558,87,2
37928,47,2
90260,19,4
103119,5341,10
55470,599,5
99933,870,2
88215,31,6
84743,41,8
7947,27,5
4495,15,3
27236,0,1
58478,1816,5
56108,91,3
72874,3334,3
14127,354,4
94499,1959,3
83080,2231,4
42087,1689,9
93217,2749,5
35001,2523,3
75676,1907,4
19029,42,6
17554,1572,6
40460,5666,10
77896,5014,6
58442,37,5
28003,11,8
47270,3709,6
33478,3154,9
26541,56,2
103781,131,6
54626,1,4
27448,3443,5
66405,1313,6
65602,1164,3
80927,2678,6
25248,2849,10
33547,3797,3
56762,2284,5
842,2847,10
14163,2284,8
5994,294,7
83633,2170,7
32612,1849,7
85194,29,6
41296,3866,7
82240,2807,7
74245,2050,5
102817,1257,4
21659,1291,8
4150,5253,10
60780,153,5
37837,62,1
28159,5041,7
22768,2851,8
54520,88,4
102288,1236,3
84943,2905,5
61407,1872,3
36858,2115,9
52643,44,6
46406,4618,8
13560,91,10
82159,2308,10
43214,100,2
101287,100,4
65600,98,4
19167,5,3
54815,20,10
42188,3410,5
76372,3804,3
27372,231,4
54714,5,9
15111,245,5
20848,891,2
50546,3688,8
58428,51,9
80681,1,4
59626,1,3
90000,891,1
98521,98,7
27322,821,8
4752,5,5
60467,44,9
50258,65,10
103590,3903,1
91536,2741,4
83454,422,10
80155,3537,6
35720,1701,6
1206,82,1
50684,100,3
23537,5429,2
41859,3762,6
45987,20,7
96832,212,5
17456,284,2
38181,1146,6
13911,77,9
44682,1836,1
7037,1636,1
22662,2855,6
80759,30,6
87633,5596,6
1166,682,10
21366,787,2
99886,0,1
30575,123,8
2006,43,6
95015,20,1
37182,109,5
9319,1730,6
46519,5571,7
58533,1346,4
88625,19,9
103586,3339,1
73190,1,6
15957,1950,8
68403,2076,10
37506,3333,2
38030,1519,7
79747,48,2
7790,642,3
50619,3175,1
37249,23,9
97968,1847,8
78127,2455,1
95137,2260,1
33533,1185,7
93948,51,5
31752,67,3
95204,3819,2
13846,2757,6
53243,3782,5
69851,561,2
1118,70,3
104317,1502,7
13791,4762,7
60957,3352,1
27249,2996,4
53518,423,3
91612,2992,8
59093,4932,8
86451,2674,2
37279,2284,4
84683,491,8
70460,201,9
9665,4003,7
13713,19,6
76067,132,6
3054,1730,10
33979,16,1
65364,12,5
105024,2260,7
99758,422,5
88765,1083,5
91983,154,6
90728,4703,6
97104,2252,2
39501,4,8
23386,5804,6
18625,3486,2
33318,3705,6
68626,1432,2
103831,205,5
29899,2260,7
67382,11,6
90899,2030,9
60084,5,10
39773,8,3
9723,2175,2
89013,47,3
104692,165,1
52039,3758,9
69944,588,10
86705,494,2
21144,2517,10
44529,2579,5
82119,956,6
84318,2338,3
22709,2556,3
14683,77,4
49892,3346,6
21762,5743,6
54678,2182,5
14467,3772,3
71576,47,7
89292,1950,3
50774,3753,6
17540,18,4
83150,102,6
75511,498,8
58533,1350,6
38090,3336,3
6639,2829,2
77094,2203,5
57281,5719,1
80650,5489,7
79220,2573,10
27636,795,4
98916,20,10
48707,1366,10
71156,17,9
103942,25,3
41655,3620,6
87296,269,7
47398,94,3
71214,1218,9
83261,1313,10
38685,6,7
84904,4970,3
70731,47,3
78333,3260,7
68775,603,3
79998,4129,6
48522,3218,1
1617,879,10
64566,574,8
13680,2002,8
97951,539,7
43899,156,2
50881,3600,3
46388,2308,1
35566,3814,5
94258,2252,2
25716,41,3
84329,1816,2
3494,2046,6
6168,4740,2
73793,575,7
25519,14,6
35801,3244,10
74159,3995,10
143,5743,9
79724,5202,6
57336,1366,9
51780,5418,7
76984,2876,7
5052,2297,1
71894,127,2
48105,9,9
47226,1937,3
